"FSC-A","FSC-W","SSC-A","DAPI-A","DAPI-W"
720,255,618,0,0
599,260,546,0,853
680,285,601,202,909
710,258,618,0,771
584,388,666,0,920
717,259,586,0,0
623,265,486,1,908
771,263,685,0,829
651,268,677,8,908
861,311,922,3,927
619,256,553,0,0
682,277,640,164,910
626,268,577,0,883
821,270,733,186,910
592,275,525,0,793
682,257,586,0,0
663,262,699,0,893
603,269,624,0,0
631,258,563,0,811
589,254,599,0,914
708,316,719,4,918
784,259,613,4,911
682,267,578,202,909
589,249,537,1,908
590,251,509,0,0
665,258,622,0,914
604,270,453,188,910
595,263,628,0,0
665,260,490,0,889
763,259,664,4,908
616,296,600,0,0
633,258,670,1,904
847,277,784,17,919
630,259,657,93,909
606,267,625,0,780
659,262,540,2,899
654,267,508,188,909
750,266,670,185,908
667,285,648,1,941
597,304,567,197,911
751,268,771,11,913
658,269,719,2,920
661,297,703,200,911
690,263,504,201,909
608,261,587,0,0
784,433,848,2,958
681,304,663,188,909
754,264,659,188,908
765,352,767,208,911
591,252,564,0,893
671,258,583,0,0
888,300,826,49,913
581,252,511,0,848
642,279,620,0,752
573,264,649,1,904
825,264,745,9,910
614,251,600,0,0
658,256,643,0,792
808,291,845,212,912
758,259,661,4,907
770,262,753,2,902
680,271,535,200,910
745,268,697,22,908
693,259,722,2,902
829,262,681,9,909
726,264,681,0,0
800,263,617,6,909
668,260,586,0,765
615,273,568,196,910
641,269,608,0,830
602,267,619,0,0
613,262,583,0,0
802,529,781,0,0
683,271,656,2,906
783,263,744,2,908
675,260,589,0,861
589,259,500,0,698
842,275,749,0,909
835,261,726,17,908
637,258,609,0,0
684,264,544,184,909
584,263,513,0,0
576,260,487,182,909
671,263,632,0,0
653,279,665,0,771
692,263,647,207,909
843,265,662,8,912
747,277,805,196,910
576,274,519,0,0
698,255,601,0,0
949,691,982,596,990
666,267,625,0,0
688,264,598,4,908
628,254,556,0,0
697,273,639,186,910
799,268,826,0,878
668,279,620,7,913
695,271,594,0,796
627,285,682,200,911
686,260,581,10,907
726,292,729,178,910
638,259,493,1,914
719,260,603,0,876
692,256,800,0,0
801,289,781,15,913
612,258,686,0,0
711,259,599,0,0
643,254,429,0,845
580,266,665,0,0
600,266,587,0,834
635,268,653,194,910
786,259,661,0,0
839,287,749,3,908
591,256,595,0,0
658,259,577,0,828
674,265,562,174,909
624,258,471,193,909
655,262,591,0,736
597,247,554,0,0
604,265,495,0,735
585,261,548,0,0
629,257,564,0,878
879,298,860,51,916
639,267,683,4,911
797,267,858,6,910
804,266,671,4,907
670,392,703,2,948
612,255,645,0,0
740,266,636,190,909
683,266,489,190,909
598,269,510,196,910
587,252,558,0,0
674,295,659,5,922
581,288,584,127,912
611,284,548,217,912
838,277,737,1,910
816,431,743,26,936
779,324,759,22,933
635,267,496,198,909
589,242,608,5,908
812,264,772,0,0
858,453,893,207,920
786,278,683,189,909
634,261,521,0,763
766,256,571,4,910
609,259,528,0,0
576,266,514,128,910
803,273,751,0,881
683,259,488,2,910
792,265,611,14,910
730,257,503,4,910
634,262,590,0,0
666,269,670,2,908
635,278,612,1,911
819,271,742,4,908
784,288,781,6,912
689,271,559,202,915
641,258,480,0,878
750,336,860,116,914
706,259,680,7,908
576,246,476,1,902
770,272,745,14,912
693,264,656,1,889
634,278,765,173,912
716,257,692,0,0
691,255,597,0,902
605,250,493,2,905
738,260,586,4,909
572,282,556,204,911
610,265,636,181,911
613,258,547,1,900
639,259,623,0,0
621,265,485,188,910
589,257,536,0,0
692,263,640,1,893
600,255,570,0,713
659,262,578,0,808
671,277,673,5,908
582,242,577,0,0
591,249,513,0,0
790,260,667,0,0
593,254,627,0,0
868,279,707,194,911
630,288,740,9,915
618,258,580,0,834
642,261,630,0,0
581,251,453,1,900
592,257,545,3,909
767,329,866,184,912
642,280,636,1,902
760,258,590,5,912
620,268,483,188,909
628,257,620,95,909
584,279,589,186,911
672,258,592,0,0
626,257,580,1,889
724,260,610,1,888
660,275,642,186,911
616,255,609,0,0
638,280,660,7,911
660,264,624,103,909
783,265,696,2,910
813,260,552,6,908
699,263,520,2,903
717,266,708,4,913
685,275,550,372,912
583,245,542,0,786
578,247,423,0,0
644,263,539,1,907
636,263,605,182,909
684,279,598,195,910
652,277,655,0,884
725,260,597,0,860
824,262,663,6,910
810,446,811,0,939
584,256,496,1,891
680,255,515,2,904
682,264,542,179,908
570,294,510,147,909
648,265,488,182,909
598,257,538,0,809
716,261,640,167,908
609,257,478,0,856
579,262,489,0,0
731,260,495,7,910
595,262,447,0,862
628,278,696,172,912
665,261,538,0,0
651,274,538,1,903
674,266,659,0,0
692,260,536,179,909
657,268,511,205,910
725,266,634,7,906
572,277,657,0,900
709,264,704,5,916
631,263,704,2,912
664,262,585,202,910
578,239,535,0,0
613,287,623,186,914
652,264,611,0,0
657,259,589,0,0
613,268,472,201,910
614,263,491,0,879
618,266,626,0,0
615,282,544,204,910
677,258,632,0,877
803,261,694,0,889
591,254,542,0,859
804,263,621,5,911
593,258,596,0,868
662,263,659,0,796
675,270,654,182,910
658,282,565,0,841
768,269,578,1,936
586,254,558,0,0
607,279,590,3,915
642,283,613,0,0
799,263,619,6,911
676,261,572,0,914
675,266,584,1,905
741,260,554,4,911
755,261,611,0,866
599,259,517,0,879
587,268,499,0,867
781,265,713,157,909
629,261,626,0,0
807,265,632,10,917
721,258,608,0,0
635,263,538,0,858
623,245,480,0,852
639,255,549,0,878
630,276,503,203,910
841,266,752,8,916
577,254,442,2,911
691,262,647,0,907
643,278,601,1,911
684,259,748,2,907
586,262,562,0,0
639,283,710,174,912
796,263,491,5,908
753,264,693,4,909
601,265,617,2,909
598,264,532,0,839
671,275,558,199,910
817,265,573,2,915
625,256,560,0,903
855,269,736,31,911
580,254,605,0,942
708,278,691,168,911
734,264,645,0,0
